"PLANTID" "GARDENID" "YEAR" "SEASON" "LEAFNR" "PERCENTDAMAGE"
"4246" "RUI_0564" "RUI" 2021 "S2" 21 0.02
"4247" "RUI_0450" "RUI" 2021 "S2" 2 0.01
"4248" "RUI_0565" "RUI" 2021 "S1" 9 0.17
"4249" "RUI_0555" "RUI" 2021 "S1" 13 0.04
"4250" "RAS_1306" "RAS" 2022 "S1" 7 0
"4251" "RAS_1546" "RAS" 2022 "S2" 2 0
"4252" "RAS_1472" "RAS" 2022 "S1" 2 0.02
"4253" "RUI_0622" "RUI" 2021 "S2" 7 0.01
"4254" "ALN_0948" "ALN" 2021 "S3" 7 0.08
"4255" "ALN_0672" "ALN" 2022 "S2" 5 0
"4256" "RUI_0397" "RUI" 2021 "S3" 17 0.08
"4257" "RUI_0561" "RUI" 2021 "S2" 17 0.01
"4258" "RUI_0409" "RUI" 2021 "S1" 2 0.03
"4259" "GON_0961" "GON" 2022 "S2" 8 0
"4260" "RUI_0479" "RUI" 2021 "S2" 25 0.05
"4261" "RAS_1362" "RAS" 2021 "S3" 19 0.01
"4262" "GON_1222" "GON" 2021 "S3" 1 0.01
"4263" "RUI_0635" "RUI" 2021 "S3" 20 0.025
"4264" "GON_1039" "GON" 2021 "S2" 2 0.01
"4265" "KEV_0314" "KEV" 2022 "S2" 4 0.0416666666666666
"4266" "ALN_0702" "ALN" 2022 "S2" 8 0
"4267" "RUI_0476" "RUI" 2021 "S2" 1 0.03
"4268" "ALN_0934" "ALN" 2021 "S1" 5 0.15
"4269" "GON_1056" "GON" 2022 "S2" 5 0
"4270" "ALN_0675" "ALN" 2022 "S1" 8 0.8
"4271" "KEV_0310" "KEV" 2022 "S1" 4 0
"4272" "KEV_0102" "KEV" 2022 "S2" 7 0
"4273" "GON_1005" "GON" 2022 "S2" 4 0
"4274" "RAS_1470" "RAS" 2022 "S2" 6 0
"4275" "RUI_0455" "RUI" 2021 "S2" 13 0.01
"4276" "KEV_0036" "KEV" 2022 "S1" 4 0
"4277" "GON_1094" "GON" 2022 "S2" 4 0
"4278" "ALN_0849" "ALN" 2021 "S2" 3 0.08
"4279" "ALN_0683" "ALN" 2022 "S2" 3 0.05
"4280" "ALN_0758" "ALN" 2022 "S1" 1 0.1
"4281" "KEV_0118" "KEV" 2022 "S1" 8 0
"4282" "RAS_1326" "RAS" 2021 "S3" 1 0.005
"4283" "ALN_0906" "ALN" 2021 "S3" 45 0.3
"4284" "GON_1052" "GON" 2022 "S1" 1 0
"4285" "GON_1031" "GON" 2022 "S2" 2 0
"4286" "ALN_0721" "ALN" 2021 "S3" 14 0.1
"4287" "RUI_0524" "RUI" 2021 "S2" 13 0.03
"4288" "RAS_1532" "RAS" 2021 "S2" 7 0.01
"4289" "RUI_0589" "RUI" 2021 "S3" 7 0.08
"4290" "RAS_1376" "RAS" 2022 "S1" 9 0
"4291" "ALN_0753" "ALN" 2021 "S3" 6 0.01
"4292" "ALN_0755" "ALN" 2021 "S1" 4 0.01
"4293" "ALN_0824" "ALN" 2021 "S1" 3 0.08
"4294" "ALN_0803" "ALN" 2022 "S1" 4 0
"4295" "RUI_0588" "RUI" 2021 "S2" 2 0.05
"4296" "ALN_0700" "ALN" 2022 "S1" 3 0
"4297" "KEV_0017" "KEV" 2022 "S1" 2 0
"4298" "RAS_1349" "RAS" 2022 "S2" 2 0
"4299" "RAS_1290" "RAS" 2021 "S3" 3 0.02
"4300" "ALN_0763" "ALN" 2021 "S2" 1 0.03
"4301" "RAS_1315" "RAS" 2022 "S1" 3 0
"4302" "RUI_0608" "RUI" 2021 "S3" 3 0.08
"4303" "RUI_0322" "RUI" 2021 "S2" 8 0.03
"4304" "ALN_0907" "ALN" 2022 "S1" 5 0.5
"4305" "ALN_0822" "ALN" 2022 "S1" 4 0
"4306" "RUI_0422" "RUI" 2021 "S1" 3 0.001
"4307" "RUI_0530" "RUI" 2021 "S2" 6 0.01
"4308" "ALN_0883" "ALN" 2021 "S3" 16 0.16
"4309" "RUI_0440" "RUI" 2021 "S1" 4 0.03
"4310" "ALN_0695" "ALN" 2022 "S1" 3 0.18
"4311" "RAS_1582" "RAS" 2021 "S3" 1 0.15
"4312" "ALN_0822" "ALN" 2021 "S3" 19 0.15
"4313" "ALN_0922" "ALN" 2021 "S2" 2 0.08
"4314" "RAS_1454" "RAS" 2021 "S3" 2 0.1
"4315" "ALN_0935" "ALN" 2021 "S1" 9 0.04
"4316" "ALN_0710" "ALN" 2021 "S2" 11 0.1
"4317" "RUI_0616" "RUI" 2021 "S2" 13 0.08
"4318" "RUI_0591" "RUI" 2021 "S2" 6 0.01
"4319" "ALN_0775" "ALN" 2021 "S3" 2 0.01
"4320" "RUI_0328" "RUI" 2021 "S3" 29 0.17
"4321" "GON_1082" "GON" 2021 "S4" 11 0.03
"4322" "ALN_0859" "ALN" 2021 "S3" 22 0.15
"4323" "RUI_0632" "RUI" 2021 "S2" 10 0.03
"4324" "RUI_0638" "RUI" 2021 "S2" 30 0.03
"4325" "ALN_0673" "ALN" 2022 "S2" 7 0.05
"4326" "RAS_1524" "RAS" 2021 "S3" 14 0.005
"4327" "ALN_0744" "ALN" 2022 "S1" 10 0
"4328" "KEV_0257" "KEV" 2022 "S2" 1 0
"4329" "GON_1263" "GON" 2022 "S1" 2 0
"4330" "RAS_1524" "RAS" 2021 "S3" 13 0.005
"4331" "ALN_0695" "ALN" 2021 "S2" 14 0.01
"4332" "ALN_0785" "ALN" 2022 "S1" 4 0
"4333" "RUI_0331" "RUI" 2021 "S2" 2 0.05
"4334" "RAS_1592" "RAS" 2022 "S2" 4 0
"4335" "RUI_0508" "RUI" 2021 "S2" 17 0.05
"4336" "ALN_0728" "ALN" 2022 "S1" 3 0.05
"4337" "RUI_0431" "RUI" 2021 "S3" 4 0.01
"4338" "RUI_0434" "RUI" 2021 "S3" 4 0.05
"4339" "RUI_0412" "RUI" 2021 "S3" 12 0.025
"4340" "ALN_0760" "ALN" 2022 "S1" 7 0
"4341" "ALN_0960" "ALN" 2021 "S3" 8 0.06
"4342" "ALN_0810" "ALN" 2021 "S3" 7 0.05
"4343" "ALN_0739" "ALN" 2021 "S2" 2 0.1
"4344" "ALN_0703" "ALN" 2022 "S1" 6 0
"4345" "GON_1125" "GON" 2021 "S2" 7 0.01
"4346" "RAS_1313" "RAS" 2022 "S1" 3 0.4
"4347" "ALN_0881" "ALN" 2021 "S3" 16 0.08
"4348" "GON_1232" "GON" 2022 "S2" 3 0
"4349" "RUI_0543" "RUI" 2021 "S3" 5 0.03
"4350" "RUI_0326" "RUI" 2021 "S2" 4 0.05
"4351" "ALN_0751" "ALN" 2021 "S3" 7 0.08
"4352" "RUI_0385" "RUI" 2021 "S2" 22 0.03
"4353" "ALN_0669" "ALN" 2021 "S3" 2 0.02
"4354" "RAS_1558" "RAS" 2022 "S1" 8 0
"4355" "RAS_1550" "RAS" 2022 "S1" 2 0
"4356" "RAS_1530" "RAS" 2021 "S2" 3 0.04
"4357" "GON_1206" "GON" 2022 "S2" 4 0
"4358" "ALN_0933" "ALN" 2021 "S3" 12 0.1
"4359" "ALN_0753" "ALN" 2021 "S3" 11 0.03
"4360" "RAS_1358" "RAS" 2021 "S3" 3 0.02
"4361" "ALN_0692" "ALN" 2021 "S3" 25 0.16
"4362" "ALN_0695" "ALN" 2022 "S1" 9 0
"4363" "GON_0976" "GON" 2021 "S2" 2 0.01
"4364" "RUI_0541" "RUI" 2021 "S1" 9 0.02
"4365" "RUI_0554" "RUI" 2021 "S1" 13 0.03
"4366" "ALN_0866" "ALN" 2022 "S1" 2 1
"4367" "RUI_0576" "RUI" 2021 "S2" 26 0.03
"4368" "RUI_0348" "RUI" 2021 "S3" 43 0.08
"4369" "RAS_1420" "RAS" 2022 "S1" 2 0
"4370" "ALN_0828" "ALN" 2021 "S3" 7 0.08
"4371" "ALN_0717" "ALN" 2021 "S3" 2 0.01
"4372" "KEV_0268" "KEV" 2022 "S2" 1 0.02
"4373" "RUI_0459" "RUI" 2021 "S3" 35 0.08
"4374" "ALN_0739" "ALN" 2021 "S3" 1 0.01
"4375" "GON_1230" "GON" 2021 "S3" 7 0.0833
"4376" "RUI_0576" "RUI" 2021 "S2" 24 0.01
"4377" "RUI_0373" "RUI" 2021 "S2" 13 0.3
"4378" "GON_1030" "GON" 2021 "S4" 4 0.01
"4379" "ALN_0744" "ALN" 2022 "S1" 1 0.4
"4380" "GON_1063" "GON" 2022 "S1" 9 0
"4381" "GON_1093" "GON" 2022 "S1" 8 0
"4382" "RAS_1476" "RAS" 2022 "S2" 10 0
"4383" "ALN_0906" "ALN" 2021 "S2" 9 0.03
"4384" "ALN_0737" "ALN" 2022 "S2" 4 0
"4385" "RAS_1542" "RAS" 2021 "S3" 1 0.1
"4386" "RUI_0528" "RUI" 2021 "S2" 21 0.03
"4387" "ALN_0960" "ALN" 2021 "S3" 10 0.08
"4388" "ALN_0733" "ALN" 2021 "S2" 4 0.01
"4389" "GON_1119" "GON" 2022 "S1" 6 0
"4390" "GON_1008" "GON" 2021 "S2" 1 0.01
"4391" "ALN_0817" "ALN" 2021 "S2" 10 0.03
"4392" "RUI_0509" "RUI" 2021 "S2" 16 0.01
"4393" "GON_1176" "GON" 2022 "S2" 2 0
"4394" "RUI_0501" "RUI" 2021 "S1" 7 0.01
"4395" "ALN_0885" "ALN" 2022 "S2" 8 0
"4396" "GON_0996" "GON" 2022 "S2" 5 0
"4397" "KEV_0105" "KEV" 2022 "S2" 7 0.0416666666666666
"4398" "ALN_0931" "ALN" 2021 "S2" 3 0.25
"4399" "ALN_0642" "ALN" 2021 "S3" 36 0.3
"4400" "RUI_0568" "RUI" 2021 "S3" 55 0.08
"4401" "ALN_0842" "ALN" 2021 "S3" 4 0.03
"4402" "RAS_1534" "RAS" 2022 "S2" 6 0
"4403" "ALN_0735" "ALN" 2022 "S2" 7 0
"4404" "RAS_1538" "RAS" 2022 "S2" 6 0
"4405" "GON_1266" "GON" 2022 "S1" 7 0
"4406" "RAS_1345" "RAS" 2021 "S3" 7 0.12
"4407" "RUI_0439" "RUI" 2021 "S2" 5 0.01
"4408" "RAS_1416" "RAS" 2021 "S3" 23 0.04
"4409" "RAS_1378" "RAS" 2022 "S1" 5 0.05
"4410" "RUI_0632" "RUI" 2021 "S2" 26 0.03
"4411" "GON_1171" "GON" 2022 "S2" 6 0
"4412" "RAS_1457" "RAS" 2022 "S2" 9 0
"4413" "GON_1003" "GON" 2021 "S4" 1 0.01
"4414" "ALN_0768" "ALN" 2021 "S3" 22 0.3
"4415" "ALN_0686" "ALN" 2021 "S3" 31 0.3
"4416" "RAS_1537" "RAS" 2022 "S2" 6 0
"4417" "GON_1208" "GON" 2021 "S4" 5 0.01
"4418" "GON_1088" "GON" 2021 "S3" 6 0.01
"4419" "KEV_0031" "KEV" 2021 "S2" 3 0.03
"4420" "KEV_0106" "KEV" 2022 "S2" 7 0.0416666666666666
"4421" "RUI_0582" "RUI" 2021 "S1" 6 0.01
"4422" "RAS_1488" "RAS" 2021 "S3" 8 0.06
"4423" "RAS_1354" "RAS" 2022 "S2" 7 0
"4424" "RAS_1518" "RAS" 2021 "S3" 7 0.1
"4425" "ALN_0893" "ALN" 2021 "S1" 1 0.01
"4426" "RUI_0329" "RUI" 2021 "S1" 6 0.03
"4427" "GON_1035" "GON" 2022 "S1" 3 0
"4428" "RAS_1510" "RAS" 2022 "S1" 6 0
"4429" "RUI_0568" "RUI" 2021 "S3" 4 0.01
"4430" "RUI_0361" "RUI" 2021 "S1" 2 0.01
"4431" "RAS_1412" "RAS" 2022 "S1" 7 0
"4432" "RAS_1418" "RAS" 2022 "S1" 10 0
"4433" "RUI_0336" "RUI" 2021 "S1" 10 0.01
"4434" "RUI_0434" "RUI" 2021 "S2" 1 0.01
"4435" "RUI_0451" "RUI" 2021 "S2" 25 0.01
"4436" "GON_1141" "GON" 2022 "S2" 4 0
"4437" "ALN_0897" "ALN" 2021 "S2" 7 0.09
"4438" "RAS_1410" "RAS" 2022 "S1" 4 0
"4439" "RAS_1474" "RAS" 2022 "S1" 7 0
"4440" "KEV_0058" "KEV" 2022 "S2" 8 0
"4441" "GON_1174" "GON" 2022 "S1" 8 0
"4442" "GON_1142" "GON" 2022 "S2" 8 0.01
"4443" "GON_1058" "GON" 2022 "S1" 3 0
"4444" "RAS_1404" "RAS" 2021 "S3" 1 0.01
"4445" "ALN_0877" "ALN" 2021 "S1" 2 0.01
"4446" "ALN_0644" "ALN" 2022 "S1" 4 0.15
"4447" "RUI_0629" "RUI" 2021 "S2" 2 0.05
"4448" "ALN_0736" "ALN" 2022 "S1" 10 0.05
"4449" "RUI_0444" "RUI" 2021 "S3" 21 0.05
"4450" "RUI_0389" "RUI" 2021 "S3" 29 0.08
"4451" "GON_1192" "GON" 2022 "S2" 10 0.01
"4452" "GON_1153" "GON" 2022 "S1" 2 0
"4453" "RAS_1404" "RAS" 2022 "S1" 5 0
"4454" "RUI_0439" "RUI" 2021 "S3" 9 0.17
"4455" "ALN_0778" "ALN" 2021 "S3" 32 0.28
"4456" "GON_1130" "GON" 2021 "S3" 1 0.01
"4457" "RUI_0348" "RUI" 2021 "S2" 31 0.08
"4458" "RAS_1530" "RAS" 2022 "S1" 8 0
"4459" "ALN_0691" "ALN" 2021 "S3" 12 0.4
"4460" "RAS_1535" "RAS" 2021 "S1" 1 0.333333333333333
"4461" "ALN_0682" "ALN" 2021 "S2" 5 0.05
"4462" "ALN_0765" "ALN" 2021 "S3" 4 0.05
"4463" "ALN_0655" "ALN" 2022 "S1" 8 0
"4464" "RAS_1445" "RAS" 2022 "S1" 6 0
"4465" "RUI_0581" "RUI" 2021 "S2" 27 0.1
"4466" "GON_1270" "GON" 2021 "S2" 1 0.1667
"4467" "GON_0962" "GON" 2021 "S1" 2 0.02
"4468" "ALN_0913" "ALN" 2021 "S3" 19 0.4
"4469" "RAS_1528" "RAS" 2021 "S2" 5 0.01
"4470" "RUI_0404" "RUI" 2021 "S2" 5 0.05
"4471" "ALN_0867" "ALN" 2021 "S2" 2 0.08
"4472" "KEV_0093" "KEV" 2022 "S2" 6 0
"4473" "ALN_0913" "ALN" 2022 "S2" 4 0
"4474" "GON_1235" "GON" 2021 "S2" 2 0.01
"4475" "RUI_0341" "RUI" 2021 "S2" 27 0.01
"4476" "GON_1233" "GON" 2021 "S2" 5 0.01
"4477" "RUI_0545" "RUI" 2021 "S1" 20 0.02
"4478" "KEV_0216" "KEV" 2022 "S2" 5 0
"4479" "ALN_0939" "ALN" 2021 "S3" 18 0.15
"4480" "RAS_1306" "RAS" 2022 "S2" 10 0.05
"4481" "RUI_0590" "RUI" 2021 "S3" 9 0.4
"4482" "RUI_0332" "RUI" 2021 "S2" 33 0.02
"4483" "RUI_0408" "RUI" 2021 "S2" 15 0.05
"4484" "RUI_0586" "RUI" 2021 "S2" 23 0.12
"4485" "KEV_0009" "KEV" 2021 "S1" 1 0.01
"4486" "RUI_0530" "RUI" 2021 "S3" 3 0.01
"4487" "ALN_0778" "ALN" 2021 "S3" 26 0.1
"4488" "KEV_0101" "KEV" 2022 "S2" 2 0
"4489" "ALN_0907" "ALN" 2021 "S3" 1 0.03
"4490" "ALN_0869" "ALN" 2021 "S2" 5 0.05
"4491" "GON_0961" "GON" 2022 "S1" 10 0.01
"4492" "ALN_0766" "ALN" 2021 "S3" 27 0.5
"4493" "ALN_0696" "ALN" 2021 "S3" 5 0.02
"4494" "ALN_0908" "ALN" 2021 "S3" 18 0.16
"4495" "RUI_0332" "RUI" 2021 "S2" 2 0.02
"4496" "GON_0985" "GON" 2022 "S2" 9 0.12
"4497" "RAS_1394" "RAS" 2022 "S1" 8 0
"4498" "ALN_0727" "ALN" 2021 "S2" 11 0.05
"4499" "RAS_1590" "RAS" 2022 "S1" 10 0
"4500" "ALN_0711" "ALN" 2021 "S3" 3 0.08
"4501" "ALN_0654" "ALN" 2021 "S2" 14 0.03
"4502" "RUI_0430" "RUI" 2021 "S2" 13 0.03
"4503" "GON_1189" "GON" 2022 "S2" 6 0
"4504" "RUI_0539" "RUI" 2021 "S2" 17 0.01
"4505" "RAS_1417" "RAS" 2022 "S1" 7 0
"4506" "RUI_0553" "RUI" 2021 "S3" 16 0.025
"4507" "RUI_0343" "RUI" 2021 "S2" 13 0.03
"4508" "ALN_0721" "ALN" 2021 "S3" 21 0.15
"4509" "ALN_0645" "ALN" 2021 "S2" 5 0.05
"4510" "RAS_1315" "RAS" 2021 "S3" 5 0.005
"4511" "RUI_0457" "RUI" 2021 "S2" 29 0.05
"4512" "ALN_0757" "ALN" 2021 "S1" 1 0.01
"4513" "ALN_0788" "ALN" 2021 "S3" 7 0.6
"4514" "GON_1068" "GON" 2021 "S4" 12 0.05
"4515" "RUI_0427" "RUI" 2021 "S2" 12 0.01
"4516" "GON_1067" "GON" 2021 "S2" 15 0.0417
"4517" "GON_1019" "GON" 2022 "S1" 1 0
"4518" "ALN_0850" "ALN" 2022 "S2" 6 0
"4519" "ALN_0901" "ALN" 2021 "S3" 13 0.1
"4520" "KEV_0312" "KEV" 2022 "S2" 4 0
"4521" "RUI_0332" "RUI" 2021 "S2" 13 0.01
"4522" "RAS_1429" "RAS" 2022 "S2" 1 0
"4523" "ALN_0842" "ALN" 2021 "S1" 2 0.01
"4524" "RUI_0615" "RUI" 2021 "S1" 1 0.01
"4525" "GON_1094" "GON" 2021 "S3" 6 0.01
"4526" "RUI_0595" "RUI" 2021 "S2" 6 0.15
"4527" "RAS_1327" "RAS" 2021 "S3" 18 0.06
"4528" "RUI_0350" "RUI" 2021 "S1" 4 0.02
"4529" "ALN_0849" "ALN" 2022 "S1" 9 0
"4530" "RUI_0397" "RUI" 2021 "S2" 13 0.03
"4531" "RAS_1443" "RAS" 2022 "S1" 9 0
"4532" "RUI_0389" "RUI" 2021 "S2" 8 0.05
"4533" "KEV_0294" "KEV" 2022 "S2" 9 0
"4534" "GON_1119" "GON" 2022 "S2" 6 0
"4535" "KEV_0301" "KEV" 2022 "S1" 1 0
"4536" "RAS_1450" "RAS" 2022 "S1" 10 0
"4537" "RUI_0421" "RUI" 2021 "S2" 16 0.08
"4538" "RAS_1368" "RAS" 2021 "S3" 1 0.01
"4539" "GON_1154" "GON" 2022 "S1" 3 0
"4540" "ALN_0872" "ALN" 2021 "S3" 15 0.16
"4541" "ALN_0912" "ALN" 2022 "S2" 4 0
"4542" "RAS_1347" "RAS" 2021 "S3" 7 0.06
"4543" "GON_1077" "GON" 2022 "S1" 10 0
"4544" "GON_1250" "GON" 2022 "S2" 9 0.01
"4545" "RUI_0477" "RUI" 2021 "S1" 3 0.01
"4546" "ALN_0911" "ALN" 2021 "S2" 9 0.005
"4547" "RAS_1531" "RAS" 2021 "S3" 4 0.01
"4548" "GON_1087" "GON" 2022 "S1" 6 0
"4549" "RAS_1544" "RAS" 2022 "S2" 4 0
"4550" "ALN_0641" "ALN" 2021 "S3" 22 0.2
"4551" "ALN_0785" "ALN" 2021 "S3" 21 0.6
"4552" "RAS_1392" "RAS" 2021 "S3" 6 0.15
"4553" "RUI_0455" "RUI" 2021 "S2" 14 0.01
"4554" "GON_1199" "GON" 2022 "S2" 3 0
"4555" "GON_0983" "GON" 2022 "S2" 6 0
"4556" "RUI_0455" "RUI" 2021 "S2" 9 0.01
"4557" "GON_1232" "GON" 2022 "S1" 7 0
"4558" "ALN_0781" "ALN" 2022 "S2" 2 0
"4559" "RAS_1577" "RAS" 2021 "S2" 3 0.15
"4560" "ALN_0799" "ALN" 2022 "S1" 5 0
"4561" "ALN_0947" "ALN" 2021 "S3" 10 0.07
"4562" "GON_0987" "GON" 2021 "S4" 1 0.01
"4563" "ALN_0687" "ALN" 2021 "S2" 11 0.05
"4564" "RUI_0544" "RUI" 2021 "S2" 11 0.02
"4565" "RAS_1352" "RAS" 2022 "S1" 4 0
"4566" "GON_1058" "GON" 2021 "S3" 3 0.01
"4567" "GON_0991" "GON" 2021 "S4" 2 0.01
"4568" "ALN_0671" "ALN" 2021 "S3" 15 0.08
"4569" "ALN_0841" "ALN" 2022 "S2" 9 0
"4570" "ALN_0785" "ALN" 2021 "S3" 11 0.1
"4571" "GON_1043" "GON" 2021 "S4" 6 0.04
"4572" "GON_1212" "GON" 2022 "S2" 3 0
"4573" "GON_1196" "GON" 2022 "S2" 5 0
"4574" "ALN_0930" "ALN" 2021 "S3" 4 0.03
"4575" "RUI_0623" "RUI" 2021 "S2" 10 0.1
"4576" "GON_0978" "GON" 2022 "S2" 9 0.0208333333333333
"4577" "ALN_0877" "ALN" 2022 "S2" 4 0.01
"4578" "GON_1000" "GON" 2021 "S3" 5 0.01
"4579" "ALN_0774" "ALN" 2022 "S1" 2 0.3
"4580" "KEV_0075" "KEV" 2021 "S1" 1 0.01
"4581" "RUI_0639" "RUI" 2021 "S2" 8 0.01
"4582" "ALN_0659" "ALN" 2021 "S3" 32 0.1
"4583" "ALN_0935" "ALN" 2021 "S3" 6 0.01
"4584" "KEV_0316" "KEV" 2022 "S2" 2 0.01
"4585" "ALN_0706" "ALN" 2022 "S1" 10 0
"4586" "GON_1112" "GON" 2022 "S2" 5 0
"4587" "GON_1175" "GON" 2021 "S2" 1 0.01
"4588" "GON_1125" "GON" 2022 "S2" 9 0.01
"4589" "KEV_0202" "KEV" 2022 "S2" 2 0
"4590" "ALN_0855" "ALN" 2021 "S3" 9 0.03
"4591" "KEV_0136" "KEV" 2021 "S1" 3 0.01
"4592" "ALN_0842" "ALN" 2021 "S3" 16 0.08
"4593" "RAS_1316" "RAS" 2022 "S2" 5 0
"4594" "RUI_0372" "RUI" 2021 "S2" 20 0.1
"4595" "ALN_0946" "ALN" 2021 "S3" 6 0.04
"4596" "RUI_0595" "RUI" 2021 "S2" 29 0.08
"4597" "GON_1243" "GON" 2021 "S4" 2 0.01
"4598" "RUI_0398" "RUI" 2021 "S1" 9 0.07
"4599" "ALN_0919" "ALN" 2022 "S2" 4 0
"4600" "RUI_0427" "RUI" 2021 "S3" 48 0.08
"4601" "GON_1149" "GON" 2021 "S4" 3 0.01
"4602" "RUI_0341" "RUI" 2021 "S2" 1 0.03
"4603" "ALN_0883" "ALN" 2021 "S2" 5 0.01
"4604" "KEV_0204" "KEV" 2022 "S2" 2 0.01
"4605" "RAS_1324" "RAS" 2021 "S3" 1 0.02
"4606" "RUI_0570" "RUI" 2021 "S2" 3 0.01
"4607" "ALN_0848" "ALN" 2022 "S1" 2 0.08
"4608" "RAS_1340" "RAS" 2022 "S2" 2 0
"4609" "RUI_0322" "RUI" 2021 "S2" 11 0.01
"4610" "RUI_0527" "RUI" 2021 "S3" 38 0.08
"4611" "RAS_1284" "RAS" 2021 "S3" 2 0.06
"4612" "GON_1108" "GON" 2022 "S1" 7 0
"4613" "RAS_1527" "RAS" 2021 "S2" 5 0.09
"4614" "GON_1093" "GON" 2022 "S1" 10 0.01
"4615" "RAS_1451" "RAS" 2022 "S1" 3 0
"4616" "ALN_0679" "ALN" 2022 "S2" 4 0
"4617" "GON_1203" "GON" 2022 "S2" 5 0
"4618" "GON_0998" "GON" 2021 "S2" 4 0.01
"4619" "GON_1176" "GON" 2022 "S2" 4 0
"4620" "GON_1039" "GON" 2022 "S1" 4 0
"4621" "RUI_0524" "RUI" 2021 "S2" 36 0.03
"4622" "ALN_0944" "ALN" 2022 "S2" 3 0
"4623" "ALN_0811" "ALN" 2021 "S3" 8 0.08
"4624" "ALN_0789" "ALN" 2022 "S2" 1 0.04
"4625" "ALN_0756" "ALN" 2021 "S2" 9 0.05
"4626" "GON_1010" "GON" 2022 "S1" 4 0
"4627" "RAS_1348" "RAS" 2022 "S1" 2 0.05
"4628" "ALN_0689" "ALN" 2021 "S2" 3 0.1
"4629" "GON_1167" "GON" 2022 "S2" 5 0
"4630" "RAS_1361" "RAS" 2021 "S3" 3 0.04
"4631" "RUI_0387" "RUI" 2021 "S2" 21 0.01
"4632" "ALN_0919" "ALN" 2021 "S3" 9 0.02
"4633" "ALN_0739" "ALN" 2022 "S2" 9 0
"4634" "ALN_0928" "ALN" 2022 "S2" 10 0
"4635" "RUI_0338" "RUI" 2021 "S1" 6 0.001
"4636" "ALN_0722" "ALN" 2021 "S3" 20 0.3
"4637" "ALN_0707" "ALN" 2021 "S3" 16 0.14
"4638" "ALN_0887" "ALN" 2022 "S1" 4 0
"4639" "RUI_0443" "RUI" 2021 "S3" 6 0.025
"4640" "ALN_0907" "ALN" 2021 "S2" 3 0.05
"4641" "RUI_0389" "RUI" 2021 "S3" 52 0.2
"4642" "RUI_0573" "RUI" 2021 "S2" 15 0.03
"4643" "ALN_0884" "ALN" 2021 "S3" 14 0.3
"4644" "KEV_0301" "KEV" 2022 "S1" 3 0
"4645" "RUI_0351" "RUI" 2021 "S2" 8 0.03
"4646" "RUI_0478" "RUI" 2021 "S2" 20 0.03
"4647" "RAS_1345" "RAS" 2022 "S1" 6 0
"4648" "RAS_1307" "RAS" 2021 "S3" 10 0.06
"4649" "RUI_0573" "RUI" 2021 "S3" 50 0.08
"4650" "ALN_0799" "ALN" 2021 "S3" 5 0.08
"4651" "RUI_0567" "RUI" 2021 "S1" 2 0.02
"4652" "RUI_0460" "RUI" 2021 "S2" 5 0.01
"4653" "ALN_0759" "ALN" 2021 "S3" 6 0.005
"4654" "RAS_1339" "RAS" 2022 "S2" 9 0
"4655" "RAS_1317" "RAS" 2022 "S1" 1 0.15
"4656" "RUI_0377" "RUI" 2021 "S2" 12 0.01
"4657" "GON_1227" "GON" 2022 "S2" 8 0
"4658" "RUI_0337" "RUI" 2021 "S2" 13 0.05
"4659" "ALN_0738" "ALN" 2021 "S3" 28 0.1
"4660" "GON_1255" "GON" 2022 "S1" 3 0
"4661" "RUI_0502" "RUI" 2021 "S1" 14 0.02
"4662" "RUI_0632" "RUI" 2021 "S2" 8 0.05
"4663" "RAS_1487" "RAS" 2022 "S1" 9 0
"4664" "RUI_0437" "RUI" 2021 "S2" 14 0.4
"4665" "ALN_0717" "ALN" 2022 "S2" 8 0
"4666" "GON_1090" "GON" 2022 "S1" 9 0
"4667" "GON_1224" "GON" 2021 "S3" 2 0.5
"4668" "KEV_0258" "KEV" 2022 "S1" 9 0
"4669" "ALN_0812" "ALN" 2021 "S3" 7 0.16
"4670" "ALN_0936" "ALN" 2022 "S2" 4 0
"4671" "GON_1242" "GON" 2022 "S1" 10 0.0208333333333333
"4672" "ALN_0875" "ALN" 2021 "S3" 1 0.01
"4673" "GON_1060" "GON" 2021 "S3" 4 0.01
"4674" "GON_1208" "GON" 2021 "S3" 4 0.01
"4675" "GON_1043" "GON" 2022 "S1" 6 0
"4676" "KEV_0235" "KEV" 2022 "S2" 2 0
"4677" "ALN_0803" "ALN" 2022 "S2" 4 0
"4678" "RAS_1485" "RAS" 2022 "S1" 7 0
"4679" "GON_0984" "GON" 2022 "S2" 2 0
"4680" "GON_1069" "GON" 2022 "S2" 7 0
"4681" "KEV_0317" "KEV" 2022 "S1" 6 0
"4682" "ALN_0655" "ALN" 2021 "S3" 11 0.05
"4683" "RAS_1306" "RAS" 2022 "S1" 3 0
"4684" "ALN_0736" "ALN" 2021 "S3" 14 0.08
"4685" "RUI_0447" "RUI" 2021 "S1" 4 0.02
"4686" "RUI_0563" "RUI" 2021 "S2" 58 0.03
"4687" "GON_1239" "GON" 2022 "S1" 8 0
"4688" "RUI_0545" "RUI" 2021 "S3" 1 0.01
"4689" "RUI_0554" "RUI" 2021 "S1" 8 0.17
"4690" "RUI_0433" "RUI" 2021 "S3" 15 0.025
"4691" "ALN_0928" "ALN" 2022 "S1" 1 0
"4692" "RAS_1310" "RAS" 2022 "S1" 3 0
"4693" "GON_1042" "GON" 2021 "S2" 3 0.01
"4694" "RAS_1384" "RAS" 2022 "S2" 10 0
